SAMPLE_ID,TISSUE_ID,REGO,VOUCHER,ALTERNATIVE_ID,GENUS,SPECIES,UPDATED_SP,REGION,LOCATION,STATE,LAT,LON,VoucherNotes
WAMR_141025_Ct_xeno,WAM_R141025,WAM141025,WAMR_141025,XENOW141025,Ctenotus,xenopleura,xenopleura,Australia,BUNGALBIN HILL,WA,-30.4,119.632778,NA
WAMR_141097_Le_eleg,WAM_R141097,WAM141097,WAMR_141097,NA,Lerista,elegans,elegans,Australia,"Bussell Highway, Margaret River",WA,-33.943,115.0731,MR03
WAMR_141131_Ct_hele,WAM_R141131,WAM141131,WAMR_141131,HELEW141131,Ctenotus,helenae,inornatus,Australia,LEINSTER DOWNS STATION,WA,-27.965,120.389167,NA
WAMR_141182_Le_line,WAM_R141182,WAM141182,WAMR_141182,NA,Lerista,lineopunctulata,lineopunctulata,Australia,CA 15KM NNE LANCELIN,WA,-30.9919,115.3953,335
WAMR_141244_Ct_labi,WAM_R141244,WAM141244,WAMR_141244,LABIW141244,Ctenotus,labillardieri,labillardieri,Australia,YALLINGUP BROOK,WA,-33.644,115.0375,NA
WAMR_141296_Ct_duri,WAM_R141296,WAM141296,WAMR_141296,DURIW141296,Ctenotus,duricola,pallasotus,Australia,CAPE PRESTON,WA,-21.066,116.1492,NA
WAMR_141301_Ct_hele,WAM_R141301,WAM141301,WAMR_141301,HELEW141301,Ctenotus,helenae,inornatus,Australia,CAPE PRESTON,WA,-21.066,116.149167,NA
WAMR_141379_Ct_robu,WAM_R141379,WAM141379,WAMR_141379,ROBUW141379,Ctenotus,robustus,robustus,Australia,CAPE PRESTON,WA,-21.102,116.131667,NA
WAMR_141425_Le_line,WAM_R141425,WAM141425,WAMR_141425,NA,Lerista,lineata,lineata,Australia,PRESTON BEACH,WA,-32.9175,115.6653,NA
WAMR_141479_Le_macr,WAM_R141479,WAM141479,WAMR_141479,NA,Lerista,macropisthopus,macropisthopus,Australia,4KM E TAMMIN,WA,-31.6333,117.5333,NA
WAMR_141494_Le_vari,WAM_R141494,WAM141494,WAMR_141494,NA,Lerista,varia,varia,Australia,FAURE ISLAND,WA,-25.8522,113.8817,NA
WAMR_141831_Le_line,WAM_R141831,WAM141831,WAMR_141831,NA,Lerista,lineopunctulata,lineopunctulata,Australia,5KM SSE PORT DENISON,WA,-29.2866,114.9244,NA
WAMR_141848_Le_dist,WAM_R141848,WAM141848,WAMR_141848,NA,Lerista,distinguenda,distinguenda,Australia,40KM NE DONGARA,WA,-29.023,115.1781,NA
WAMR_141851_Le_eleg,WAM_R141851,WAM141851,WAMR_141851,NA,Lerista,elegans,elegans,Australia,5KM E ARROWSMITH,WA,-29.5422,115.0675,NA
WAMR_142009_Le_bipe,WAM_R142009,WAM142009,WAMR_142009,NA,Lerista,bipes,bipes,Australia,7.5KM SE KIWIRRKURRA,WA,-22.8505,127.8325,NA
WAMR_142022_Le_xant,WAM_R142022,WAM142022,WAMR_142022,NA,Lerista,xanthura,xanthura,Australia,LAKE DISAPPOINTMENT,WA,-23.3513,122.6633,NA
WAMR_142380_Le_yuna,WAM_R142380,WAM142380,WAMR_142380,NA,Lerista,yuna,yuna,Australia,49KM E AJANA,WA,-27.9886,115.1364,921418
WAMR_144090_Le_gerr,WAM_R144090,WAM144090,WAMR_144090,NA,Lerista,gerrardii,gerrardii,Australia,4KM NE GOOMALLING,WA,-31.2666,116.85,NA
WAMR_144222_Ct_impa,WAM_R144222,WAM144222,WAMR_144222,IMPAA144222,Ctenotus,impar,impar,Australia,BANDALUP HILL,WA,-33.675,120.398333,NA
WAMR_144586_Le_macr,WAM_R144586,WAM144586,WAMR_144586,NA,Lerista,macropisthopus,macropisthopus,Australia,MOUNT JACKSON,WA,-30.2561,119.2742,EMJ009
WAMR_144639_Ct_leon,WAM_R144639,WAM144639,WAMR_144639,LEONW144639,Ctenotus,leonhardii,leonhardii,Australia,MENZIES,WA,-29.796,121.074722,NA
WAMR_144983_Le_line,WAM_R144983,WAM144983,WAMR_144983,NA,Lerista,lineata,lineata,Australia,JANDAKOT AIRPORT,WA,-32.1,115.8667,NA
WAMR_145199_Le_allo,WAM_R145199,WAM145199,WAMR_145199,NA,Lerista,allochira,allochira,Australia,3KM SSW LEARMONTH AIRSTRIP,WA,-22.243,114.0347,EE021
WAMR_145331_Ct_quat,WAM_R145331,WAM145331,WAMR_145331,QUATW145331,Ctenotus,quattuordecimlineatus,quattuordecimlineatus,Australia,CARNARVON RANGE,WA,-25.279,120.619167,NA
WAMR_145352_Le_dese,WAM_R145352,WAM145352,WAMR_145352,NA,Lerista,desertorum,desertorum,Australia,CARNARVON RANGE,WA,-25.3177,120.8706,NA
WAMR_145388_Le_macr,WAM_R145388,WAM145388,WAMR_145388,NA,Lerista,macropisthopus,macropisthopus,Australia,GOONGARRIE STATION,WA,-29.9238,121.14,NA
WAMR_145526_Ct_pant,WAM_R145526,WAM145526,WAMR_145526,NA,Ctenotus,pantherinus,pantherinus,Australia,PORT HEDLAND,WA,-21.06,118.75,NA
WAMR_145567_Ct_hele,WAM_R145567,WAM145567,WAMR_145567,NA,Ctenotus,helenae,inornatus,Australia,PORT HEDLAND,WA,-20.61,118.61,NA
WAMR_145630_Ct_duri,WAM_R145630,WAM145630,WAMR_145630,DURIW145630,Ctenotus,duricola,duricola,Australia,PORT HEDLAND,WA,-20.78,118.64,NA
WAMR_145646_Ct_uber,WAM_R145646,WAM145646,WAMR_145646,UBERW145646,Ctenotus,uber,uber,Australia,PORT HEDLAND,WA,-22.39,119.99,NA
WAMR_145686_Ct_robu,WAM_R145686,WAM145686,WAMR_145686,ROBUW145686,Ctenotus,robustus,robustus,Australia,ABYDOS,WA,-22.101,118.991389,NA
WAMR_145698_Ct_hele,WAM_R145698,WAM145698,WAMR_145698,NA,Ctenotus,helenae,inornatus,Australia,WEELI WOLLI CREEK,WA,-22.958,119.178889,NA
WAMR_145907_Le_conn,WAM_R145907,WAM145907,WAMR_145907,NA,Lerista,connivens,connivens,Australia,FREYCINET ISLAND,WA,-26.4166,113.6167,M180
WAMR_145926_Ct_hele,WAM_R145926,WAM145926,WAMR_145926,HELEW145926,Ctenotus,helenae,inornatus,Australia,CUNDEELEE,WA,-30.723,123.423889,NA
WAMR_145938_Le_punc,WAM_R145938,WAM145938,WAMR_145938,NA,Lerista,puncticauda,puncticauda,Australia,QUEEN VICTORIA SPRING NATURE RESERVE,WA,-30.3661,123.6342,NA
WAMR_146012_Ct_robu,WAM_R146012,WAM146012,WAMR_146012,ROBUW146012,Ctenotus,robustus,robustus,Australia,KIMBOLTON,WA,-16.743,124.095,NA
WAMR_146045_Ct_serv,WAM_R146045,WAM146045,WAMR_146045,SERVW146045,Ctenotus,serventyi,serventyi,Australia,KIMBOLTON,WA,-16.747,123.795556,NA
WAMR_146397_Le_kend,WAM_R146397,WAM146397,WAMR_146397,NA,Lerista,kendricki,kendricki,Australia,23KM S KALBARRI,WA,-27.9219,114.1633,NA
WAMR_146449_Le_axil,WAM_R146449,WAM146449,WAMR_146449,NA,Lerista,axillaris,axillaris,Australia,23KM SOUTH KALBARRI,WA,-27.9,114.15,NA
WAMR_146582_Ct_rubi,WAM_R146582,WAM146582,WAMR_146582,RUBIW146582,Ctenotus,rubicundus,rubicundus,Australia,BURRUP PENINSULA,WA,-20.583,116.805833,NA
WAMR_146585_Le_labi,WAM_R146585,WAM146585,WAMR_146585,NA,Lerista,labialis,labialis,Australia,263KM SSW PORT HEDLAND,WA,-22.6,119.24,NA
WAMR_146635_Le_bipe,WAM_R146635,WAM146635,WAMR_146635,NA,Lerista,bipes,bipes,Australia,PORT HEDLAND,WA,-21.448,118.923333,NA
WAMR_146665_Le_bipe,WAM_R146665,WAM146665,WAMR_146665,NA,Lerista,bipes,bipes,Australia,104KM S PORT HEDLAND,WA,-21.2597,118.815,NA
WAMR_146685_Le_dese,WAM_R146685,WAM146685,WAMR_146685,NA,Lerista,desertorum,desertorum,Australia,ALBION DOWNS HOMESTEAD,WA,-27.2833,120.3833,NA
WAMR_146913_Ct_seve,WAM_R146913,WAM146913,WAMR_146913,SEVEW146913,Ctenotus,severus,inornatus,Australia,MOUNT GIBSON,WA,-29.585,117.270278,NA
WAMR_146927_Ct_mime,WAM_R146927,WAM146927,WAMR_146927,MIMEW146927,Ctenotus,mimetes,mimetes,Australia,MOUNT GIBSON,WA,-29.756,117.4,NA
WAMR_150358_Le_plan,WAM_R150358,WAM150358,WAMR_150358,NA,Lerista,planiventralis,planiventralis,Australia,LAKE MACLEOD,WA,-24.3544,113.5097,LM1
WAMR_150359_Le_micr,WAM_R150359,WAM150359,WAMR_150359,NA,Lerista,micra,micra,Australia,LAKE MACLEOD,WA,-24.3544,113.5097,LM2
WAMR_151014_Ct_tant,WAM_R151014,WAM151014,WAMR_151014,TANTW151014,Ctenotus,tantillus,striaticeps,Australia,KUNUNURRA,WA,-15.546,128.803333,NA
WAMR_151024_Le_grif,WAM_R151024,WAM151024,WAMR_151024,NA,Lerista,griffini,griffini,Australia,25KM SE KUNUNURRA,WA,-15.9333,128.9,NA
WAMR_151118_Le_bayn,WAM_R151118,WAM151118,WAMR_151118,NA,Lerista,baynesi,baynesi,Australia,EYRE BIRD OBSERVATORY,WA,-32.2344,126.3019,EB07
WAMR_151224_Le_dist,WAM_R151224,WAM151224,WAMR_151224,NA,Lerista,distinguenda,distinguenda,Australia,SALMON GUMS AREA,WA,-32.833,121.4139,NA
WAMR_151241_Ct_scho,WAM_R151241,WAM151241,WAMR_151241,SCHOW151241,Ctenotus,schomburgkii,schomburgkii,Australia,SALMON GUMS,WA,-32.86,121.4,NA
WAMR_151459_Le_dese,WAM_R151459,WAM151459,WAMR_151459,NA,Lerista,desertorum,desertorum,Australia,TOWNSEND RIDGES,WA,-26.333,127.016667,NA
WAMR_151655_Ct_scho,WAM_R151655,WAM151655,WAMR_151655,SCHOW151655,Ctenotus,schomburgkii,schomburgkii,Australia,BINDOON,WA,-31.195,116.307222,NA
WAMR_151702_Le_eleg,WAM_R151702,WAM151702,WAMR_151702,NA,Lerista,elegans,elegans,Australia,MUCHEA AIR WEAPONS RANGE,WA,-31.6441,115.9239,NA
WAMR_151781_Le_taen,WAM_R151781,WAM151781,WAMR_151781,NA,Lerista,taeniata,taeniata,Australia,GREAT VICTORIA DESERT,WA,-30.0211,124.0556,NA
WAMR_151833_Ct_tant,WAM_R151833 ,WAM151833 ,WAMR_151833 ,TANTW151833,Ctenotus,tantillus,tantillus,Australia,SIR GRAHAM MOORE ISLAND ,WA,-13.883,126.566667,NA
WAMR_151860_Le_kalu,WAM_R151860,WAM151860,WAMR_151860,NA,Lerista,kalumburu,kalumburu,Australia,SIR GRAHAM MOORE ISLAND,WA,-13.8833,126.5667,NA
WAMR_152979_Le_prae,WAM_R152979,WAM152979,WAMR_152979,NA,Lerista,praepedita,praepedita,Australia,ESCAPE ISLAND,WA,-30.3338,114.9837,NA
WAMR_152991_Ct_seve,WAM_R152991,WAM152991,WAMR_152991,SEVEW152991,Ctenotus,severus,inornatus,Australia,WALGA ROCK,WA,-27.399,117.470833,NA
WAMR_153812_Ct_saxa,WAM_R153812,WAM153812,WAMR_153812,SAXAW153812,Ctenotus,saxatilis,superciliaris,Australia,YARDIE HOMESTEAD CARAVAN ,WA,-21.894,114.009444,NA
WAMR_153823_Le_eleg,WAM_R153823,WAM153823,WAMR_153823,NA,Lerista,elegans,elegans,Australia,BULLARA STATION,WA,-22.8905,113.9236,NA
WAMR_153984_Ct_pant,WAM_R153984,WAM153984,WAMR_153984,PANTW153984,Ctenotus,pantherinus,pantherinus,Australia,BINDOON,WA,-31.325,116.313611,NA
WAMR_154016_Ct_fall,WAM_R154016,WAM154016,WAMR_154016,FALLW154016,Ctenotus,fallens,inornatus,Australia,MUCHEA,WA,-31.642,115.9175,NA
WAMR_154677_Le_dist,WAM_R154677,WAM154677,WAMR_154677,NA,Lerista,distinguenda,distinguenda,Australia,PINGRUP AREA,WA,-33.6152,118.7247,NA
WAMR_154802_Ct_uber,WAM_R154802,WAM154802,WAMR_154802,UBERW154802,Ctenotus,uber,uber,Australia,MUNJINA ROADHOUSE,WA,-22.068,118.995278,NA
WAMR_156155_Le_macr,WAM_R156155,WAM156155,WAMR_156155,NA,Lerista,macropisthopus,macropisthopus,Australia,WALDBURG STATION,WA,-24.8391,117.2308,9
WAMR_156159_Ct_seve,WAM_R156159,WAM156159,WAMR_156159,SEVEW156159,Ctenotus,severus,inornatus,Australia,WALDBURG HOMESTEAD,WA,-24.75,117.366667,NA
WAMR_156355_Le_eleg,WAM_R156355,WAM156355,WAMR_156355,NA,Lerista,elegans,elegans,Australia,AUSTRALIND,WA,-33.2805,115.7217,E207760
WAMR_156736_Le_bore,WAM_R156736,WAM156736,WAMR_156736,NA,Lerista,borealis,robustus,Australia,PURNULULU NATIONAL PARK,WA,-17.4613,128.3167,NA
WAMR_156737_Le_gree,WAM_R156737,WAM156737,WAMR_156737,NA,Lerista,greeri,greeri,Australia,6KM SE MEDA HOMESTEAD,WA,-17.3955,123.9958,NA
WAMR_157067_Ct_duri,WAM_R157067,WAM157067,WAMR_157067,DURIW157067,Ctenotus,duricola,duricola,Australia,MUNJINA ROADHOUSE,WA,-22.837,119.3972,NA
WAMR_157132_Ct_pian,WAM_R157132,WAM157132,WAMR_157132,PIANW157132,Ctenotus,duricola,duricola,Australia,ROY HILL,WA,-22.686,120.2467,NA
WAMR_157205_Ct_iape,WAM_R157205,WAM157205,WAMR_157205,IAPEW157205,Ctenotus,iapetus,iapetus,Australia,YANREY,WA,-22.329,114.440278,NA
WAMR_157327_Ct_rufe,WAM_R157327,WAM157327,WAMR_157327,NA,Ctenotus,rufescens,rufescens,Australia,YANREY,WA,-22.3,114.593056,NA
WAMR_157356_Le_bipe,WAM_R157356,WAM157356,WAMR_157356,NA,Lerista,bipes,bipes,Australia,TANAMI DESERT,WA,-19.8569,128.8481,NA
WAMR_157443_Ct_scho,WAM_R157443,WAM157443,WAMR_157443,SCHOW157443,Ctenotus,schomburgkii,schomburgkii,Australia,TANAMI DESERT,WA,-19.593,128.861111,NA
WAMR_157506_Le_ziet,WAM_R157506,WAM157506,WAMR_157506,NA,Lerista,zietzi,zietzi,Australia,PACKSADDLE RANGE,WA,-22.9161,118.8956,EP020
WAMR_157527_Le_bipe,WAM_R157527,WAM157527,WAMR_157527,NA,Lerista,bipes,bipes,Australia,ROBE RIVER,WA,-21.6738,115.8892,MES08
WAMR_157536_Le_bipe,WAM_R157536,WAM157536,WAMR_157536,NA,Lerista,bipes,bipes,Australia,PANNAWONICA,WA,-21.674,115.889167,NA
WAMR_157566_Ct_duri,WAM_R157566,WAM157566,WAMR_157566,DURIW157566,Ctenotus,duricola,pallasotus,Australia,PANNAWONICA,WA,-21.674,115.8892,NA
WAMR_157583_Ct_hanl,WAM_R157583,WAM157583,WAMR_157583,HANLW157583,Ctenotus,hanloni,hanloni,Australia,PANNAWONICA,WA,-21.748,116.075278,NA
WAMR_157646_Ct_hele,WAM_R157646,WAM157646,WAMR_157646,HELEW157646,Ctenotus,helenae,inornatus,Australia,NEWMAN,WA,-23.312,119.795556,NA
WAMR_157775_Le_flam,WAM_R157775,WAM157775,WAMR_157775,NA,Lerista,flammicauda,flammicauda,Australia,4KM SW ZEBRA HILL,WA,-21.218,116.8258,NA
WAMR_157793_Le_nich,WAM_R157793,WAM157793,WAMR_157793,NA,Lerista,nichollsi,nichollsi,Australia,WEELHAMBY LAKE,WA,-29.2425,116.4647,NA
WAMR_157875_Le_dors,WAM_R157875,WAM157875,WAMR_157875,NA,Lerista,dorsalis,dorsalis,Australia,EYRE HIGHWAY,WA,-32.2438,123.1853,E207793
WAMR_157955_Le_ips,WAM_R157955,WAM157955,WAMR_157955,NA,Lerista,ips,ips,Australia,LAKE DISAPPOINTMENT,WA,-23.2341,122.7014,NA
WAMR_157958_Le_ips,WAM_R157958,WAM157958,WAMR_157958,NA,Lerista,ips,ips,Australia,LAKE DISAPPOINTMENT,WA,-23.2963,122.6769,NA
WAMR_157960_Le_bipe,WAM_R157960,WAM157960,WAMR_157960,NA,Lerista,bipes,bipes,Australia,LAKE DISAPPOINTMENT,WA,-23.2963,122.6769,NA
WAMR_158107_Ct_duri,WAM_R158107,WAM158107,WAMR_158107,DURIPIANW158107,Ctenotus,duricola,duricola,Australia,RHNW03,WA,-22.467,119.023,NA
WAMR_158204_Ct_saxa,WAM_R158204,WAM158204,WAMR_158204,SAXAW158204,Ctenotus,saxatilis,superciliaris,Australia,ROY HILL,WA,-22.403,119.861111,NA
WAMR_158249_Le_muel,WAM_R158249,WAM158249,WAMR_158249,NA,Lerista,muelleri,muelleri,Australia,21.7KM W ROY HILL,WA,-22.6494,120.1594,FMG238
WAMR_158345_Ct_scho,WAM_R158345,WAM158345,WAMR_158345,SCHOW158345,Ctenotus,schomburgkii,schomburgkii,Australia,GIRALIA,WA,-22.796,114.260833,NA
WAMR_158376_Ct_saxa,WAM_R158376,WAM158376,WAMR_158376,SAXAW158376,Ctenotus,saxatilis,superciliaris,Australia,GIRALIA,WA,-22.644,114.415,NA
WAMR_158380_Ct_hanl,WAM_R158380,WAM158380,WAMR_158380,HANLW158380,Ctenotus,hanloni,hanloni,Australia,GIRALIA,WA,-22.734,114.436667,NA
WAMR_158405_Ct_rufe,WAM_R158405,WAM158405,WAMR_158405,RUFEW158405,Ctenotus,rufescens,rufescens,Australia,GIRALIA,WA,-22.887,114.557222,NA
WAMR_158428_Ct_mary,WAM_R158428,WAM158428,WAMR_158428,MARYW158428,Ctenotus,maryani,maryani,Australia,GIRALIA,WA,-22.701,114.490278,NA
WAMR_158463_Ct_pant,WAM_R158463,WAM158463,WAMR_158463,PANTW158463,Ctenotus,pantherinus,pantherinus,Australia,GIRALIA,WA,-22.653,114.188056,NA
WAMR_158757_Le_walk,WAM_R158757,WAM158757,WAMR_158757,NA,Lerista,walkeri,walkeri,Australia,NORTH MARET ISLAND,WA,-14.3983,124.9775,NA
WAMR_158787_Le_walk,WAM_R158787,WAM158787,WAMR_158787,NA,Lerista,walkeri,walkeri,Australia,BIGGE ISLAND,WA,-14.6019,125.2039,NA
WAMR_159888_Le_bipe,WAM_R159888,WAM159888,WAMR_159888,NA,Lerista,bipes,bipes,Australia,DRE02,WA,-20.475556,117.995278,NA
WAMR_160095_Ct_duri,WAM_R160095,WAM160095,WAMR_160095,DURIW160095,Ctenotus,duricola,duricola,Australia,NE11,WA,-21.304,121.2,NA
WAMR_160172_Le_muel,WAM_R160172,WAM160172,WAMR_160172,NA,Lerista,muelleri,muelleri,Australia,24KM NNE NULLAGINE,WA,-21.6773,120.155,NA
WAMR_160882_Le_muel,WAM_R160882,WAM160882,WAMR_160882,NA,Lerista,muelleri,muelleri,Australia,6KM SE MARDA POOL,WA,-21.0699,116.204,NA
WAMR_161462_Ct_duri,WAM_R161462,WAM161462,WAMR_161462,DURIW161462,Ctenotus,duricola,duricola,Australia,PHYC05,WA,-20.935,119.858,NA
WAMR_161702_Ct_duri,WAM_R161702,WAM161702,WAMR_161702,DURIW161702,Ctenotus,duricola,duricola,Australia,PHYW04,WA,-20.261,119.42,NA
WAMR_162184_Le_muel,WAM_R162184,WAM162184,WAMR_162184,NA,Lerista,muelleri,muelleri,Australia,33KM WEST RHODES RIDGE,WA,-23.1032,119.039,NA
WAMR_162334_Ct_duri,WAM_R162334,WAM162334,WAMR_162334,DURIW162334,Ctenotus,duricola,duricola,Australia,RHNE11,WA,-22.095,119.753,NA
WAMR_162923_Le_muel,WAM_R162923,WAM162923,WAMR_162923,NA,Lerista,muelleri,muelleri,Australia,"North West Coastal Highway, 8km SW Mount Negri, Sherlock",WA,-20.8447,117.7961,38
WAMR_163003_Ct_duri,WAM_R163003,WAM163003,WAMR_163003,DURIPIANW163003,Ctenotus,duricola,pallasotus,Australia,WYW01,WA,-22.104,115.568,NA
WAMR_163215_Le_ziet,WAM_R163215,WAM163215,WAMR_163215,NA,Lerista,zietzi,zietzi,Australia,MOUNT MARGARET AREA,WA,-22.1188,117.9231,10
WAMR_163385_Le_dese,WAM_R163385,WAM163385,WAMR_163385,NA,Lerista,desertorum,desertorum,Australia,NEALE JUNCTION NATURE RESERVE,WA,-28.3025,125.8161,GFR0232
WAMR_163941_Le_ips,WAM_R163941,WAM163941,WAMR_163941,NA,Lerista,ips,ips,Australia,23KM NE WARRAWAGINE HOMESTEAD,WA,-20.6983,120.856,NA
WAMR_164136_Le_walk,WAM_R164136,WAM164136,WAMR_164136,NA,Lerista,walkeri,walkeri,Australia,WILSON POINT,WA,-15.5494,124.4358,NA
WAMR_164137_Le_bipe,WAM_R164137,WAM164137,WAMR_164137,NA,Lerista,bipes,bipes,Australia,WILSON POINT,WA,-15.5497,124.435,NA
WAMR_164258_Le_ips,WAM_R164258,WAM164258,WAMR_164258,NA,Lerista,ips,ips,Australia,SITE B MINA MINA CLUTTERBUCK HILLS GIBSON DESERT,WA,-24.5172,126.2178,NA
WAMR_164271_Le_verm,WAM_R164271,WAM164271,WAMR_164271,NA,Lerista,vermicularis,vermicularis,Australia,SITE B MINA MINA CLUTTERBUCK HILLS GIBSON DESERT,WA,-24.5172,126.2178,NA
WAMR_164330_Le_dist,WAM_R164330,WAM164330,WAMR_164330,NA,Lerista,distinguenda,distinguenda,Australia,JARRAHDALE AREA,WA,-32.3005,116.1778,NA
WAMR_165570_Le_micr,WAM_R165570,WAM165570,WAMR_165570,NA,Lerista,microtis,microtis,Australia,UPPER KALGAN,WA,-34.5222,118.5317,NA
WAMR_165596_Le_dist,WAM_R165596,WAM165596,WAMR_165596,NA,Lerista,distinguenda,distinguenda,Australia,2.6KM EAST DONNYBROOK,WA,-33.5652,115.8597,TWR2569
WAMR_165893_Le_pict,WAM_R165893,WAM165893,WAMR_165893,NA,Lerista,picturata,picturata,Australia,84.4KM EAST HYDEN,WA,-32.5583,119.7361,NA
WAMR_165940_Ct_tant,WAM_R165940,WAM165940,WAMR_165940,TANTW165940,Ctenotus,tantillus,tantillus,Australia,NA,WA,-14.084,126.442778,NA
WAMR_166083_Le_bipe,WAM_R166083,WAM166083,WAMR_166083,NA,Lerista,bipes,bipes,Australia,NEALE JUNCTION NATURE RESERVE,WA,-28.1022,125.9592,GFR1006
WAMR_166387_Ct_broo,ABTC91741,WAM166387,WAMR_166387,BROOA91741,Ctenotus,brooksi,brooksi,Australia,"Morgan Range, 18.5k ENE Blackstone",WA,-25.9306,128.4525,NA
WAMR_166390_Ct_hele,ABTC91786,WAM166390,WAMR_166390,HELEA91786,Ctenotus,helenae,inornatus,Australia,Morgan Range,WA,-25.9386,128.3897,NA
WAMR_166391_Ct_hele,ABTC91631,WAM166391,WAMR_166391,HELEA91631,Ctenotus,helenae,inornatus,Australia,"0.5k E Pungkulpirri Waterhole, Walter James Ranges",WA,-24.6542,128.7553,NA
WAMR_166392_Ct_hele,ABTC91638,WAM166392,WAMR_166392,HELEA91638,Ctenotus,helenae,inornatus,Australia,Kutjuntari Rockhole,WA,-24.8914,128.7692,NA
WAMR_166437_Ct_scho,ABTC91366,WAM166437,WAMR_166437,SCHOA91366,Ctenotus,schomburgkii,schomburgkii,Australia,5.3k SSE Pungkulpirri Waterhole,WA,-24.7072,128.7603,NA
WAMR_166440_Ct_calu,ABTC91777,WAM166440,WAMR_166440,NA,Ctenotus,calurus,calurus,Australia,18.3k ENE Blackstone,WA,-25.9308,128.4494,NA
WAMR_166441_Ct_dux,ABTC91448,WAM166441,WAMR_166441,DUXA91448,Ctenotus,dux,dux,Australia,4.2k SSE Pungkulpirri Waterhole,WA,-24.6964,128.7628,NA
WAMR_166448_Ct_leon,ABTC91550,WAM166448,WAMR_166448,LEONA91550,Ctenotus,leonhardii,leonhardii,Australia,1k S Kutjuntari Rockhole,WA,-24.9001,128.7697,NA
WAMR_166456_Ct_pian,ABTC91439,WAM166456,WAMR_166456,PIANA91439,Ctenotus,piankai,piankai,Australia,"3.2k N Pungkulpirri Waterhole, Walter James Range",WA,-24.6286,128.7556,NA
WAMR_166720_Le_dese,WAM_R166720,WAM166720,WAMR_166720,NA,Lerista,desertorum,desertorum,Australia,TROPICANA MINE,WA,-28.6833,124.5064,TP009
WAMR_166721_Le_taen,WAM_R166721,WAM166721,WAMR_166721,NA,Lerista,taeniata,taeniata,Australia,TROPICANA MINE,WA,-28.6836,124.5156,TP010
WAMR_166859_Le_chri,WAM_R166859,WAM166859,WAMR_166859,NA,Lerista,christinae,christinae,Australia,10KM N MUCHEA,WA,-31.4891,115.9872,NA
WAMR_167492_Le_dese,WAM_R167492,WAM167492,WAMR_167492,NA,Lerista,desertorum,desertorum,Australia,53.6KM S LEINSTER,WA,-27.4438,120.8,NA
WAMR_167527_Le_micr,WAM_R167527,WAM167527,WAMR_167527,NA,Lerista,micra,micra,Australia,70KM SSW GASCOYNE JUNCTION,WA,-25.6775,115.0625,50537
WAMR_168025_Le_walk,WAM_R168025,WAM168025,WAMR_168025,NA,Lerista,walkeri,walkeri,Australia,PRINCE REGENT RIVER NATURE RESERVE,WA,-15.9897,125.3292,NA
WAMR_168495_Le_apod,WAM_R168495,WAM168495,WAMR_168495,NA,Lerista,apoda,apoda,Australia,Coulomb Point,WA,-17.5675,122.2169,JPP60
WAMR_168541_Le_macr,WAM_R168541,WAM168541,WAMR_168541,NA,Lerista,macropisthopus,macropisthopus,Australia,ROBINSON RANGE,WA,-25.765,118.9961,NA
WAMR_168608_Le_eupo,WAM_R168608,WAM168608,WAMR_168608,NA,Lerista,eupoda,eupoda,Australia,WELD RANGE,WA,-26.848,117.8172,OPRMD1
WAMR_168646_Le_dist,WAM_R168646,WAM168646,WAMR_168646,NA,Lerista,distinguenda,distinguenda,Australia,YETNA,WA,-28.6066,114.7247,NA
WAMR_168704_Le_walk,WAM_R168704,WAM168704,WAMR_168704,NA,Lerista,walkeri,walkeri,Australia,KATERS ISLAND,WA,-14.4666,125.5333,NA
WAMR_169896_Le_yuna,WAM_R169896,WAM169896,WAMR_169896,NA,Lerista,yuna,yuna,Australia,50KM NE GERALDTON,WA,-28.5541,115.1556,LYUNA1
WAMR_169905_Le_conn,WAM_R169905,WAM169905,WAMR_169905,NA,Lerista,connivens,connivens,Australia,DIRK HARTOG ISLAND,WA,-25.7286,125.0261,NA
WAMR_169932_Le_bore,WAM_R169932,WAM169932,WAMR_169932,NA,Lerista,borealis,robustus,Australia,SYNNOT RANGE,WA,-16.4497,125.3139,NA
WAMR_170017_Le_bipe,WAM_R170017,WAM170017,WAMR_170017,NA,Lerista,bipes,bipes,Australia,MBW06,WA,-21.114722,118.851667,NA
WAMR_170191_Le_flam,WAM_R170191,WAM170191,WAMR_170191,NA,Lerista,flammicauda,flammicauda,Australia,52.5KM NNW TOM PRICE,WA,-22.3214,117.479,NA
WAMR_170248_Le_nean,WAM_R170248,WAM170248,WAMR_170248,NA,Lerista,neander,neander,Australia,45KM ESE PARABURDOO,WA,-23.2839,118.102,NA
WAMR_170291_Ct_duri,WAM_R170291,WAM170291,WAMR_170291,DURIW170291,Ctenotus,duricola,pallasotus,Australia,TCMBC03,WA,-23.34,117.801,NA
WAMR_170467_Ct_duri,WAM_R170467,WAM170467,WAMR_170467,DURIW170467,Ctenotus,duricola,duricola,Australia,BDRS11,WA,-23.499,120.291,NA
WAMR_170820_Le_muel,WAM_R170820,WAM170820,WAMR_170820,NA,Lerista,muelleri,muelleri,Australia,OLD PILGA HOMESTEAD,WA,-21.48,119.47,NA
WAMR_170880_Ct_duri,WAM_R170880,WAM170880,WAMR_170880,DURIPIANW170880,Ctenotus,duricola,duricola,Australia,MBE11,WA,-21.237,119.408,NA
