SNP,miss_prop
V9050,0.09
V9051,0
V9052,0.36
V9053,0.27
V9054,0.36
V9055,0.18
V9056,0.09
V9057,0.27
V9058,0.18
V9059,0.09
V9060,0.36
V9061,0.09
V9062,0.27
V9063,0.27
V9064,0.36
V9065,0.09
V9066,0.45
V9067,0.18
V9068,0.27
V9069,0.36
V9070,0.09
V9071,0.18
V9072,0.27
V9073,0.18
V9074,0.18
V9075,0.27
V9076,0.27
V9077,0.36
V9078,0.27
V9079,0.27
V9080,0.18
V9081,0
V9082,0.27
V9083,0.09
V9084,0.09
V9085,0.36
V9086,0.36
V9087,0.36
V9088,0.18
V9089,0.27
V9090,0.36
V9091,0.36
V9092,0.36
V9093,0.27
V9094,0
V9095,0.18
V9096,0.27
V9097,0.27
V9098,0
V9099,0.27
V9100,0.36
V9101,0.36
V9102,0.36
V9103,0.36
V9104,0.55
V9105,0.27
V9106,0.27
V9107,0.18
V9108,0.36
V9109,0.45
V9110,0.09
V9111,0.27
V9112,0.27
V9113,0.27
V9114,0.36
V9115,0.09
V9116,0.18
V9117,0.27
V9118,0.36
V9119,0.09
V9120,0.18
V9121,0.36
V9122,0.27
V9123,0.18
V9124,0.27
V9125,0.18
V9126,0.36
V9127,0.27
V9128,0.36
V9129,0.27
V9130,0.36
V9131,0.18
V9132,0.09
V9133,0.36
V9134,0.27
V9135,0.27
V9136,0.36
V9137,0.18
V9138,0.18
V9139,0.27
V9140,0.18
V9141,0.36
V9142,0.27
V9143,0.36
V9144,0.36
V9145,0.18
V9146,0.27
V9147,0.18
V9148,0.36
V9149,0.27
V9150,0
V9151,0
V9152,0
V9153,0.27
V9154,0.27
V9155,0.27
V9156,0.36
V9157,0.27
V9158,0.27
V9159,0.18
V9160,0.36
V9161,0.27
V9162,0.36
V9163,0.18
V9164,0.36
V9165,0.09
V9166,0.18
V9167,0.18
V9168,0.36
V9169,0.18
V9170,0.09
V9171,0
V9172,0.18
V9173,0.36
V9174,0.27
V9175,0.27
V9176,0.36
V9177,0.36
V9178,0.27
V9179,0.27
V9180,0.36
V9181,0.36
V9182,0.09
V9183,0.18
V9184,0.36
V9185,0.36
V9186,0.27
V9187,0.27
V9188,0.36
V9189,0.18
V9190,0.36
V9191,0.27
V9192,0.36
V9193,0.09
V9194,0
V9195,0.09
V9196,0.18
V9197,0.27
V9198,0.27
V9199,0
V9200,0.36
V9201,0.36
V9202,0.18
V9203,0.36
V9204,0.27
V9205,0.18
V9206,0.09
V9207,0
V9208,0.18
V9209,0.27
V9210,0.36
V9211,0.36
V9212,0.09
V9213,0.36
V9214,0.36
V9215,0
V9216,0
V9217,0.36
V9218,0.09
V9219,0.18
V9220,0.36
V9221,0.36
V9222,0.36
V9223,0.27
V9224,0.18
V9225,0.36
V9226,0
V9227,0.09
V9228,0.18
V9229,0.36
V9230,0.09
V9231,0.27
V9232,0.36
V9233,0.18
V9234,0.36
V9235,0.27
V9236,0.18
V9237,0.36
V9238,0
V9239,0
V9240,0.36
V9241,0.09
V9242,0.36
V9243,0.18
V9244,0
V9245,0
V9246,0.36
V9247,0.09
V9248,0.18
V9249,0.09
V9250,0.36
V9251,0.18
V9252,0.36
V9253,0.27
V9254,0.36
V9255,0.36
V9256,0.36
V9257,0.36
V9258,0.36
V9259,0.09
V9260,0
V9261,0.27
V9262,0.36
V9263,0.36
V9264,0.36
V9265,0.36
V9266,0.27
V9267,0.36
V9268,0.27
V9269,0.18
V9270,0.09
V9271,0.27
V9272,0.36
V9273,0.27
V9274,0.09
V9275,0.27
V9276,0.18
V9277,0.18
V9278,0.36
V9279,0.36
V9280,0.27
V9281,0.27
V9282,0.36
V9283,0.09
V9284,0.27
V9285,0.36
V9286,0.36
V9287,0.27
V9288,0.36
V9289,0.36
V9290,0.18
V9291,0.18
V9292,0.27
V9293,0.27
V9294,0.36
V9295,0.09
V9296,0.36
V9297,0
V9298,0.09
V9299,0.36
V9300,0.09
V9301,0.27
V9302,0.27
V9303,0.09
V9304,0.27
V9305,0.18
V9306,0.36
V9307,0.27
V9308,0.27
V9309,0.36
V9310,0.27
V9311,0.36
V9312,0.36
V9313,0.36
V9314,0.27
V9315,0.18
V9316,0.36
V9317,0.09
V9318,0.27
V9319,0.36
V9320,0.27
V9321,0.27
V9322,0.09
V9323,0.18
V9324,0.36
V9325,0.09
V9326,0.18
V9327,0.09
V9328,0.36
V9329,0.36
V9330,0.27
V9331,0.09
V9332,0.36
V9333,0.36
V9334,0.36
V9335,0.18
V9336,0.09
V9337,0.18
V9338,0.27
V9339,0.36
V9340,0.36
V9341,0.55
V9342,0.18
V9343,0.27
V9344,0.18
V9345,0.36
V9346,0.27
V9347,0.36
V9348,0.27
V9349,0.36
V9350,0.09
V9351,0.36
V9352,0.36
V9353,0.18
V9354,0.36
V9355,0.09
V9356,0.18
V9357,0.36
V9358,0.18
V9359,0
V9360,0.27
V9361,0.36
V9362,0.36
V9363,0.27
V9364,0.27
V9365,0.36
V9366,0.09
V9367,0.18
V9368,0.18
V9369,0
V9370,0.27
V9371,0.18
V9372,0.09
V9373,0.36
V9374,0.09
V9375,0.27
V9376,0.09
V9377,0.27
V9378,0.36
V9379,0.27
V9380,0.18
V9381,0.27
V9382,0.18
V9383,0.36
V9384,0.27
V9385,0.27
V9386,0.27
V9387,0.36
V9388,0.45
V9389,0.36
V9390,0.27
V9391,0.18
V9392,0.36
V9393,0.27
V9394,0.09
V9395,0.36
V9396,0.36
V9397,0.09
V9398,0.18
V9399,0.27
V9400,0.18
V9401,0.36
V9402,0
V9403,0.27
V9404,0.18
V9405,0.27
V9406,0.36
V9407,0
V9408,0.09
V9409,0.27
V9410,0.36
V9411,0.27
V9412,0.36
V9413,0.36
V9414,0.27
V9415,0.18
V9416,0.27
V9417,0.36
V9418,0.09
V9419,0.18
V9420,0.18
V9421,0.27
V9422,0
V9423,0.27
V9424,0.27
V9425,0.36
V9426,0.27
V9427,0.36
V9428,0.27
V9429,0.36
V9430,0.36
V9431,0.36
V9432,0.09
V9433,0.36
V9434,0.09
V9435,0.36
V9436,0.36
V9437,0.09
V9438,0.09
V9439,0.27
V9440,0.36
V9441,0.09
V9442,0.27
V9443,0.36
V9444,0.36
V9445,0.36
V9446,0.36
V9447,0.36
V9448,0
V9449,0.27
V9450,0.09
V9451,0.27
V9452,0
V9453,0.27
V9454,0.27
V9455,0.36
V9456,0.27
V9457,0.18
V9458,0.36
V9459,0.36
V9460,0.36
V9461,0.18
V9462,0.09
V9463,0.18
V9464,0.18
V9465,0.36
V9466,0.27
V9467,0.36
V9468,0.36
V9469,0.36
V9470,0.27
V9471,0.36
V9472,0.18
V9473,0.36
V9474,0.27
V9475,0.36
V9476,0.09
V9477,0.27
V9478,0.36
V9479,0.18
V9480,0.27
V9481,0.36
V9482,0.27
V9483,0.27
V9484,0.27
V9485,0.36
V9486,0.36
V9487,0.36
V9488,0.36
V9489,0.18
V9490,0.36
V9491,0.18
V9492,0.18
V9493,0
V9494,0.45
V9495,0
V9496,0.18
V9497,0
V9498,0.09
V9499,0.36
V9500,0.27
V9501,0.27
V9502,0.18
V9503,0.36
V9504,0.36
V9505,0.09
V9506,0.09
V9507,0.18
V9508,0.27
V9509,0.36
V9510,0.36
V9511,0.45
V9512,0.27
V9513,0.09
V9514,0.18
V9515,0.18
V9516,0.73
V9517,0.18
V9518,0.27
V9519,0.36
V9520,0.18
V9521,0.18
V9522,0.27
V9523,0.18
V9524,0.45
V9525,0.09
V9526,0.36
V9527,0.36
V9528,0.09
V9529,0.18
V9530,0.18
V9531,0.27
V9532,0.27
V9533,0.36
V9534,0.36
V9535,0.36
V9536,0.27
V9537,0.27
V9538,0.36
V9539,0.36
V9540,0.36
V9541,0.09
V9542,0.36
V9543,0.36
V9544,0.27
V9545,0.27
V9546,0.09
V9547,0.27
V9548,0.36
V9549,0.27
V9550,0.27
V9551,0.27
V9552,0.36
V9553,0.09
V9554,0.18
V9555,0.36
V9556,0.36
V9557,0.36
V9558,0.18
V9559,0.36
V9560,0.09
V9561,0.36
V9562,0.18
V9563,0.27
V9564,0.18
V9565,0.09
V9566,0.27
V9567,0.27
V9568,0.27
V9569,0
V9570,0.09
V9571,0.18
V9572,0.36
V9573,0.36
V9574,0.27
V9575,0.18
V9576,0.36
V9577,0.27
V9578,0.27
V9579,0.36
V9580,0.36
V9581,0.36
V9582,0.27
V9583,0.27
V9584,0.36
V9585,0.27
V9586,0.27
V9587,0.27
V9588,0.27
V9589,0.27
V9590,0.36
V9591,0.27
V9592,0.18
V9593,0.36
V9594,0.27
V9595,0
V9596,0.27
V9597,0.36
V9598,0.36
V9599,0.36
V9600,0.18
V9601,0.27
V9602,0.18
V9603,0.36
V9604,0.27
V9605,0.27
V9606,0.09
V9607,0.18
V9608,0.36
V9609,0.09
V9610,0.18
V9611,0.36
V9612,0.36
V9613,0.36
V9614,0.18
V9615,0.09
V9616,0.27
V9617,0.36
V9618,0.36
V9619,0.36
V9620,0.27
V9621,0.27
V9622,0.18
V9623,0.09
V9624,0.36
V9625,0.36
V9626,0.27
V9627,0.36
V9628,0.27
V9629,0.36
V9630,0.18
V9631,0.36
V9632,0.27
V9633,0
V9634,0.09
V9635,0.18
V9636,0.36
V9637,0.36
V9638,0.09
V9639,0.27
V9640,0.36
V9641,0
V9642,0.36
V9643,0.36
V9644,0
V9645,0.27
V9646,0.27
V9647,0.27
V9648,0.36
V9649,0.36
V9650,0.18
V9651,0.36
V9652,0.36
V9653,0.27
V9654,0.45
V9655,0.36
V9656,0.27
V9657,0.09
V9658,0.27
V9659,0.27
V9660,0.36
V9661,0.36
V9662,0.18
V9663,0.09
V9664,0.18
V9665,0.09
V9666,0.45
V9667,0.27
V9668,0
V9669,0.18
V9670,0
V9671,0.36
V9672,0.27
V9673,0.18
V9674,0.27
V9675,0.36
V9676,0.36
V9677,0.18
V9678,0.27
V9679,0.09
V9680,0.18
V9681,0
V9682,0.27
V9683,0.18
V9684,0.18
V9685,0.36
V9686,0.09
V9687,0.36
V9688,0.36
V9689,0.36
V9690,0.09
V9691,0
V9692,0
V9693,0.27
V9694,0.73
V9695,0.09
V9696,0.36
V9697,0.27
V9698,0.18
V9699,0.36
V9700,0
V9701,0.36
V9702,0.18
V9703,0.36
V9704,0.27
V9705,0.36
V9706,0.27
V9707,0.27
V9708,0.36
V9709,0.27
V9710,0
V9711,0.36
V9712,0.18
V9713,0.09
V9714,0.45
V9715,0.09
V9716,0.27
V9717,0.27
V9718,0.36
V9719,0.18
V9720,0.27
V9721,0.36
V9722,0.09
V9723,0.18
V9724,0.36
V9725,0.18
V9726,0.09
V9727,0.36
V9728,0.18
V9729,0.27
V9730,0
V9731,0.36
V9732,0.27
V9733,0.27
V9734,0.27
V9735,0.36
V9736,0.27
V9737,0.36
V9738,0.36
V9739,0.09
V9740,0.36
V9741,0.18
V9742,0.09
V9743,0.36
V9744,0.27
V9745,0.27
V9746,0
V9747,0.36
V9748,0.27
V9749,0.27
V9750,0.09
V9751,0.09
V9752,0.27
V9753,0.18
V9754,0.18
V9755,0.36
V9756,0.36
V9757,0.36
V9758,0.36
V9759,0.27
V9760,0.27
V9761,0.18
V9762,0.45
V9763,0.18
V9764,0.18
V9765,0.36
V9766,0
V9767,0.36
V9768,0.27
V9769,0.27
V9770,0.09
V9771,0.36
V9772,0.09
V9773,0.27
V9774,0.36
V9775,0.09
V9776,0.27
V9777,0.36
V9778,0.09
V9779,0.36
V9780,0.36
V9781,0.36
V9782,0.36
V9783,0.36
V9784,0.36
V9785,0.27
V9786,0.09
V9787,0.36
V9788,0.18
V9789,0.09
V9790,0.27
V9791,0.27
V9792,0.27
V9793,0.18
V9794,0.36
V9795,0.36
V9796,0.36
V9797,0.36
V9798,0.36
V9799,0.36
V9800,0.36
V9801,0
V9802,0.27
V9803,0.18
V9804,0.36
V9805,0.18
V9806,0.09
V9807,0.36
V9808,0.27
V9809,0.27
V9810,0.27
V9811,0.27
V9812,0.27
V9813,0.27
V9814,0.36
V9815,0.36
V9816,0.45
V9817,0.27
V9818,0.18
V9819,0.18
V9820,0.18
V9821,0.09
V9822,0.36
V9823,0.18
V9824,0.27
V9825,0.27
V9826,0.27
V9827,0.27
V9828,0.18
V9829,0.27
V9830,0.36
V9831,0
V9832,0.27
V9833,0.27
V9834,0.36
V9835,0.09
V9836,0.18
V9837,0
V9838,0.27
V9839,0.27
V9840,0.36
V9841,0.09
V9842,0.36
V9843,0.09
V9844,0.09
V9845,0.27
V9846,0.36
V9847,0
V9848,0.27
V9849,0.36
V9850,0.18
V9851,0.36
V9852,0.36
V9853,0.36
V9854,0.09
V9855,0.18
V9856,0.36
V9857,0.27
V9858,0.09
V9859,0.36
V9860,0.27
V9861,0.36
V9862,0.18
V9863,0.09
V9864,0.27
V9865,0
V9866,0
V9867,0.27
V9868,0.27
V9869,0.36
V9870,0.36
V9871,0.27
V9872,0.18
V9873,0.27
V9874,0
V9875,0.18
V9876,0.36
V9877,0.36
V9878,0.36
V9879,0.09
V9880,0.36
V9881,0.09
V9882,0
V9883,0.27
V9884,0.18
V9885,0.09
V9886,0.09
V9887,0.27
V9888,0.36
V9889,0.36
V9890,0.27
V9891,0.27
V9892,0
V9893,0.36
V9894,0.18
V9895,0.27
V9896,0.09
V9897,0.09
V9898,0
V9899,0.18
V9900,0.09
V9901,0
V9902,0.27
V9903,0.36
V9904,0
V9905,0
V9906,0.09
V9907,0
V9908,0.36
V9909,0.36
V9910,0.36
V9911,0.36
V9912,0.18
V9913,0.36
V9914,0.27
V9915,0.36
V9916,0.36
V9917,0.27
V9918,0.27
V9919,0.18
V9920,0.09
V9921,0.36
V9922,0
V9923,0.36
V9924,0.36
V9925,0.27
V9926,0.27
V9927,0.09
V9928,0.18
V9929,0.18
V9930,0.27
V9931,0.09
V9932,0.18
V9933,0.09
V9934,0.36
V9935,0.18
V9936,0.18
V9937,0.09
V9938,0
V9939,0.09
V9940,0
V9941,0.27
V9942,0.09
V9943,0.18
V9944,0
V9945,0.27
V9946,0.45
V9947,0
V9948,0.18
V9949,0.27
V9950,0.18
V9951,0.27
V9952,0.36
V9953,0.27
V9954,0.27
V9955,0.09
V9956,0.27
V9957,0.09
V9958,0.27
V9959,0.27
V9960,0.18
V9961,0.36
V9962,0
V9963,0.45
V9964,0.09
V9965,0.36
V9966,0.18
V9967,0.27
V9968,0.27
V9969,0.27
V9970,0.09
V9971,0.36
V9972,0.27
V9973,0.36
V9974,0.36
V9975,0.36
V9976,0.09
V9977,0
V9978,0.36
V9979,0.27
V9980,0.36
V9981,0.18
V9982,0.18
V9983,0.27
V9984,0.36
V9985,0.36
V9986,0.27
V9987,0
V9988,0
V9989,0.27
V9990,0.36
V9991,0.27
V9992,0.27
V9993,0.36
V9994,0.36
V9995,0.09
V9996,0.09
V9997,0.36
V9998,0.36
V9999,0.09
V10000,0.18
V10001,0.09
V10002,0.36
V10003,0.09
V10004,0.36
V10005,0.27
V10006,0.36
V10007,0.27
V10008,0.27
V10009,0.36
V10010,0
V10011,0.27
V10012,0.18
V10013,0.27
V10014,0.36
V10015,0
V10016,0.09
V10017,0.36
V10018,0.27
V10019,0.36
V10020,0.18
V10021,0.18
V10022,0.18
V10023,0.27
V10024,0
V10025,0.27
V10026,0.27
V10027,0.27
V10028,0.18
V10029,0.09
V10030,0.18
V10031,0.36
V10032,0.36
V10033,0.09
V10034,0
V10035,0.36
V10036,0.27
V10037,0.09
V10038,0
V10039,0.18
V10040,0.36
V10041,0.36
V10042,0.27
V10043,0.36
V10044,0.36
V10045,0.36
V10046,0.18
V10047,0.27
V10048,0.27
V10049,0.27
V10050,0.36
V10051,0
V10052,0.27
V10053,0.36
V10054,0.36
V10055,0
V10056,0.09
V10057,0.36
V10058,0.36
V10059,0.36
V10060,0.36
V10061,0.45
V10062,0.18
V10063,0.36
V10064,0.36
V10065,0.36
V10066,0.18
V10067,0.27
V10068,0.18
V10069,0.27
V10070,0.27
V10071,0.27
V10072,0.36
V10073,0.27
V10074,0.36
V10075,0.36
V10076,0.09
V10077,0.18
V10078,0.09
V10079,0.36
V10080,0.18
V10081,0.27
V10082,0.36
V10083,0.09
V10084,0
V10085,0.18
V10086,0.18
V10087,0
V10088,0.09
V10089,0.27
V10090,0.36
V10091,0
V10092,0
V10093,0.27
V10094,0.18
V10095,0.18
V10096,0.27
V10097,0.36
V10098,0.27
V10099,0.36
V10100,0
V10101,0.27
V10102,0.36
V10103,0.27
V10104,0.27
V10105,0.27
V10106,0.36
V10107,0.27
V10108,0.18
V10109,0.18
V10110,0.09
V10111,0.27
V10112,0.27
V10113,0.27
V10114,0.18
V10115,0
V10116,0
V10117,0.18
V10118,0.27
V10119,0.18
V10120,0.18
V10121,0.09
V10122,0.18
V10123,0
V10124,0.27
V10125,0.27
V10126,0.27
V10127,0.27
V10128,0.27
V10129,0
V10130,0.09
V10131,0.36
V10132,0.27
V10133,0.27
V10134,0.27
V10135,0.27
V10136,0.18
V10137,0.09
V10138,0.36
V10139,0.27
V10140,0.36
V10141,0
V10142,0.36
V10143,0.27
V10144,0.27
V10145,0.36
V10146,0.27
V10147,0.36
V10148,0.27
V10149,0.09
V10150,0.36
V10151,0.27
V10152,0.27
V10153,0.27
V10154,0.18
V10155,0.36
V10156,0.18
V10157,0.27
V10158,0.36
V10159,0.27
V10160,0.09
V10161,0.45
V10162,0.27
V10163,0.27
V10164,0.09
V10165,0.09
V10166,0.09
V10167,0.36
V10168,0.27
V10169,0.36
V10170,0.36
V10171,0.36
V10172,0.36
V10173,0.27
V10174,0.27
V10175,0.27
V10176,0.27
V10177,0.18
V10178,0.36
V10179,0.27
V10180,0.27
V10181,0.36
V10182,0.18
V10183,0.27
V10184,0.36
V10185,0.09
V10186,0.36
V10187,0.36
V10188,0.18
V10189,0.18
V10190,0
V10191,0.09
V10192,0.09
V10193,0.36
V10194,0.27
V10195,0.36
V10196,0.27
V10197,0.18
V10198,0.27
V10199,0.18
V10200,0.18
V10201,0.18
V10202,0.36
V10203,0.36
V10204,0.27
V10205,0.18
V10206,0
V10207,0
V10208,0.27
V10209,0.27
V10210,0
V10211,0
V10212,0.18
V10213,0.18
V10214,0.36
V10215,0
V10216,0.09
V10217,0.09
V10218,0.18
V10219,0.36
V10220,0
V10221,0.09
V10222,0.36
V10223,0.27
V10224,0.27
V10225,0.18
V10226,0.36
V10227,0.27
V10228,0.09
V10229,0.18
V10230,0.27
V10231,0.27
V10232,0.36
V10233,0.45
V10234,0.18
V10235,0.36
V10236,0.36
V10237,0.27
V10238,0.18
V10239,0.27
V10240,0.18
V10241,0.36
V10242,0.27
V10243,0.27
V10244,0.27
V10245,0
V10246,0.27
V10247,0.18
V10248,0.27
V10249,0.09
V10250,0.18
V10251,0.18
V10252,0
V10253,0.36
V10254,0.36
V10255,0.36
V10256,0.36
V10257,0.82
V10258,0.09
V10259,0.27
V10260,0.27
V10261,0.36
V10262,0.18
V10263,0.27
V10264,0.36
V10265,0.09
V10266,0
V10267,0.36
V10268,0.27
V10269,0.09
V10270,0.18
V10271,0.36
V10272,0.18
V10273,0
V10274,0.36
V10275,0.27
V10276,0.36
V10277,0.18
V10278,0.27
V10279,0.36
V10280,0.36
V10281,0.09
V10282,0.27
V10283,0.36
V10284,0.09
V10285,0
V10286,0.18
V10287,0.27
V10288,0.36
V10289,0.36
V10290,0
V10291,0.36
V10292,0.27
V10293,0.36
V10294,0.27
V10295,0.27
V10296,0.18
V10297,0.36
V10298,0.18
V10299,0.27
V10300,0.36
V10301,0.18
V10302,0.09
V10303,0.18
V10304,0.27
V10305,0.27
V10306,0.36
V10307,0.18
V10308,0
V10309,0.36
V10310,0
V10311,0.18
V10312,0.27
V10313,0.36
V10314,0.18
V10315,0.27
V10316,0.18
V10317,0
V10318,0.27
V10319,0.36
V10320,0.36
V10321,0.36
V10322,0.27
V10323,0.27
V10324,0
V10325,0.45
V10326,0.18
V10327,0.18
V10328,0.18
V10329,0
V10330,0.36
V10331,0.09
V10332,0.27
V10333,0.18
V10334,0.18
V10335,0.09
V10336,0.09
V10337,0.18
V10338,0.09
V10339,0.27
V10340,0.27
V10341,0.18
V10342,0.27
V10343,0
V10344,0.18
V10345,0.27
V10346,0.36
V10347,0.27
V10348,0.27
V10349,0.18
V10350,0.09
V10351,0.09
V10352,0.36
V10353,0.27
V10354,0.36
V10355,0.36
V10356,0.36
V10357,0.18
V10358,0.18
V10359,0.18
V10360,0.36
V10361,0.09
V10362,0.36
V10363,0.09
V10364,0.18
V10365,0.09
V10366,0.27
V10367,0.18
V10368,0
V10369,0.27
V10370,0.36
V10371,0.09
V10372,0.18
V10373,0.27
V10374,0.36
V10375,0.27
V10376,0.36
V10377,0.18
V10378,0.36
V10379,0.27
V10380,0.18
V10381,0.27
V10382,0.18
V10383,0.09
V10384,0.36
V10385,0.36
V10386,0.09
V10387,0.18
V10388,0
V10389,0.27
V10390,0.36
V10391,0.36
V10392,0.09
V10393,0.27
V10394,0.27
V10395,0.36
V10396,0
V10397,0.36
V10398,0.36
V10399,0.09
V10400,0.27
V10401,0.27
V10402,0.27
V10403,0.45
V10404,0.09
V10405,0
V10406,0.27
V10407,0.36
V10408,0.36
V10409,0
V10410,0.27
V10411,0.18
V10412,0.36
V10413,0.09
V10414,0.27
V10415,0.27
V10416,0.18
V10417,0.36
V10418,0.09
V10419,0.18
V10420,0.27
V10421,0.27
V10422,0.09
V10423,0.36
V10424,0.36
V10425,0.64
V10426,0.27
V10427,0.36
V10428,0.27
V10429,0.09
V10430,0.18
V10431,0
V10432,0.09
V10433,0.27
V10434,0.09
V10435,0.18
V10436,0.18
V10437,0.36
V10438,0.36
V10439,0.36
V10440,0.27
V10441,0.27
V10442,0.36
V10443,0.36
V10444,0.36
V10445,0
V10446,0.27
V10447,0.27
V10448,0.27
V10449,0.27
V10450,0.36
V10451,0.09
V10452,0.73
V10453,0.18
V10454,0.27
V10455,0.18
V10456,0
V10457,0.36
V10458,0.09
V10459,0.36
V10460,0.36
V10461,0.36
V10462,0.27
V10463,0.36
V10464,0.27
V10465,0.18
V10466,0.18
V10467,0.36
V10468,0.09
V10469,0.36
V10470,0.09
V10471,0.36
V10472,0.27
V10473,0.18
V10474,0.27
V10475,0.27
V10476,0.09
V10477,0.27
V10478,0.36
V10479,0
V10480,0
V10481,0.27
V10482,0.36
V10483,0.27
V10484,0.36
V10485,0.09
V10486,0.36
V10487,0.36
V10488,0.09
V10489,0
V10490,0.18
V10491,0.36
V10492,0.09
V10493,0.36
V10494,0
V10495,0.27
V10496,0.36
V10497,0.27
V10498,0.36
V10499,0.27
V10500,0.27
V10501,0.27
V10502,0.27
V10503,0.36
V10504,0.27
V10505,0.18
V10506,0.27
V10507,0
V10508,0.36
V10509,0.09
V10510,0.09
V10511,0
V10512,0.09
V10513,0.27
V10514,0.36
V10515,0
V10516,0.27
V10517,0.18
V10518,0.27
V10519,0.36
V10520,0.36
V10521,0.18
V10522,0.09
V10523,0.36
V10524,0.27
V10525,0.18
V10526,0.36
V10527,0.27
V10528,0.36
V10529,0.27
V10530,0.27
V10531,0.36
V10532,0.18
V10533,0.18
V10534,0.09
V10535,0
V10536,0.36
V10537,0.09
V10538,0.27
V10539,0.18
V10540,0.36
V10541,0.36
V10542,0.09
V10543,0.18
V10544,0.55
V10545,0.27
V10546,0.45
V10547,0.18
V10548,0.36
V10549,0.36
V10550,0.09
V10551,0.18
V10552,0.18
V10553,0.09
V10554,0.36
V10555,0.36
V10556,0.36
V10557,0.36
V10558,0.36
V10559,0.27
V10560,0.18
V10561,0.36
V10562,0.18
V10563,0.27
V10564,0
V10565,0.36
V10566,0.36
V10567,0.36
V10568,0.09
V10569,0.18
V10570,0.27
V10571,0
V10572,0.36
V10573,0.18
V10574,0.27
V10575,0.27
V10576,0.36
V10577,0.36
V10578,0.18
V10579,0.18
V10580,0.09
V10581,0.09
V10582,0.27
V10583,0.27
V10584,0.27
V10585,0.36
V10586,0.27
V10587,0.27
V10588,0.36
V10589,0.27
V10590,0.27
V10591,0.36
V10592,0.27
V10593,0.36
V10594,0.27
V10595,0.36
V10596,0.36
V10597,0.27
V10598,0.18
V10599,0.36
V10600,0.09
V10601,0.18
V10602,0.27
V10603,0.36
V10604,0.27
V10605,0.27
V10606,0.18
V10607,0.27
V10608,0.27
V10609,0.36
V10610,0.09
V10611,0.36
V10612,0.27
V10613,0.36
V10614,0.27
V10615,0.09
V10616,0.09
V10617,0.18
V10618,0.27
V10619,0
V10620,0.36
V10621,0.18
V10622,0.27
V10623,0.36
V10624,0.18
V10625,0.27
V10626,0.27
V10627,0.27
V10628,0.27
V10629,0.36
V10630,0.18
V10631,0.09
V10632,0.09
V10633,0.09
V10634,0.09
V10635,0.18
V10636,0.18
V10637,0.27
V10638,0.36
V10639,0.09
V10640,0.45
V10641,0.36
V10642,0.18
V10643,0.36
V10644,0.18
V10645,0.27
V10646,0.27
V10647,0.36
V10648,0.36
V10649,0.36
V10650,0.27
V10651,0.27
V10652,0.09
V10653,0.36
V10654,0.36
V10655,0.45
V10656,0.27
V10657,0.36
V10658,0.18
V10659,0.18
V10660,0.09
V10661,0.18
V10662,0.36
V10663,0.36
V10664,0.36
V10665,0.27
V10666,0.36
V10667,0.09
V10668,0.36
V10669,0.18
V10670,0.09
V10671,0.27
V10672,0.09
V10673,0.09
V10674,0.18
V10675,0.36
V10676,0.18
V10677,0.09
V10678,0.36
V10679,0.18
V10680,0.18
V10681,0.36
V10682,0.09
V10683,0
V10684,0
V10685,0
V10686,0.36
V10687,0.36
V10688,0.27
V10689,0
V10690,0.36
V10691,0.36
V10692,0.36
V10693,0.36
V10694,0.09
V10695,0
V10696,0.18
V10697,0.36
V10698,0.27
V10699,0
V10700,0.27
V10701,0.27
V10702,0.27
V10703,0.36
V10704,0.36
V10705,0.27
V10706,0.09
V10707,0.36
V10708,0
V10709,0.09
V10710,0.18
V10711,0.18
V10712,0.18
V10713,0.18
V10714,0.36
V10715,0.09
V10716,0.27
V10717,0.09
V10718,0
V10719,0.18
V10720,0.36
V10721,0.36
V10722,0.36
V10723,0
V10724,0.09
V10725,0.27
V10726,0.36
V10727,0.36
V10728,0.36
V10729,0.36
V10730,0.45
V10731,0.27
V10732,0.36
V10733,0.09
V10734,0.18
V10735,0.36
V10736,0.36
V10737,0.27
V10738,0.18
V10739,0.36
V10740,0.27
V10741,0.36
V10742,0.09
V10743,0.09
V10744,0.36
V10745,0.27
V10746,0.27
V10747,0.18
V10748,0.18
V10749,0
V10750,0.18
V10751,0.36
V10752,0.27
V10753,0.27
V10754,0.45
V10755,0.27
V10756,0.18
V10757,0.36
V10758,0.18
V10759,0.09
V10760,0.27
V10761,0.36
V10762,0.18
V10763,0.18
V10764,0.09
V10765,0.09
V10766,0.27
V10767,0.36
V10768,0.36
V10769,0.27
V10770,0.27
V10771,0.18
V10772,0.09
V10773,0.27
V10774,0.09
V10775,0.09
V10776,0.18
V10777,0.36
V10778,0.09
V10779,0.18
V10780,0.36
V10781,0.36
V10782,0.27
V10783,0.09
V10784,0.27
V10785,0.36
V10786,0.09
V10787,0.18
V10788,0
V10789,0.27
V10790,0.36
V10791,0.36
V10792,0.36
V10793,0.18
V10794,0.36
V10795,0.18
V10796,0.27
V10797,0.27
V10798,0.09
V10799,0.18
V10800,0.36
V10801,0.36
V10802,0.09
V10803,0.18
V10804,0.36
V10805,0.36
V10806,0.36
V10807,0.09
V10808,0.18
V10809,0
V10810,0.36
V10811,0.18
V10812,0.18
V10813,0.18
V10814,0.36
V10815,0.36
V10816,0.18
V10817,0.36
V10818,0.27
V10819,0.36
V10820,0.36
V10821,0
V10822,0.18
V10823,0.36
V10824,0.36
V10825,0.18
V10826,0.36
V10827,0.18
V10828,0.36
V10829,0.27
V10830,0.36
V10831,0.36
V10832,0
