SNP,miss_prop
V8874,0.33
V8875,0.18
V8876,0.19
V8877,0.08
V8878,0.82
V8879,0.08
V8880,0.82
V8881,0.4
V8882,0.26
V8883,0.79
V8884,0.34
V8885,0.32
V8886,0.37
V8887,0.32
V8888,0.89
V8889,0.18
V8890,0.1
V8891,0.38
V8892,0.23
V8893,0.01
V8894,0.18
V8895,0.82
V8896,0.08
V8897,0.22
V8898,0.26
V8899,0.89
V8900,0.12
V8901,0.18
V8902,0.04
V8903,0.3
V8904,0.84
V8905,0.16
V8906,0.3
V8907,0.23
V8908,0.26
V8909,0.08
V8910,0.16
V8911,0.21
V8912,0.23
V8913,0.21
V8914,0.16
V8915,0.23
V8916,0.04
V8917,0.26
V8918,0.29
V8919,0.01
V8920,0.33
V8921,0.26
V8922,0.81
V8923,0.26
V8924,0.34
V8925,0.05
V8926,0.18
V8927,0.37
V8928,0.15
V8929,0.11
V8930,0.3
V8931,0.37
V8932,0.14
V8933,0.37
V8934,0.79
V8935,0.9
V8936,0.81
V8937,0.3
V8938,0.23
V8939,0.34
V8940,0.79
V8941,0.27
V8942,0.81
V8943,0.19
V8944,0.36
V8945,0.14
V8946,0.38
V8947,0.07
V8948,0.03
V8949,0.05
V8950,0.82
V8951,0.27
V8952,0.18
V8953,0.08
V8954,0.22
V8955,0.38
V8956,0.3
V8957,0.38
V8958,0.21
V8959,0.4
V8960,0.79
V8961,0.18
V8962,0.11
V8963,0.27
V8964,0.3
V8965,0.14
V8966,0.37
V8967,0.27
V8968,0.05
V8969,0.08
V8970,0.15
V8971,0.34
V8972,0.12
V8973,0.15
V8974,0.27
V8975,0.3
V8976,0.86
V8977,0.15
V8978,0.45
V8979,0.22
V8980,0.79
V8981,0.14
V8982,0.08
V8983,0.36
V8984,0.26
V8985,0.21
V8986,0.07
V8987,0.22
V8988,0.05
V8989,0.81
V8990,0.81
V8991,0.05
V8992,0.15
V8993,0.23
V8994,0.36
V8995,0.34
V8996,0.01
V8997,0.37
V8998,0.3
V8999,0.08
V9000,0.1
V9001,0.26
V9002,0.14
V9003,0.08
V9004,0.3
V9005,0.34
V9006,0.26
V9007,0.22
V9008,0.34
V9009,0.18
V9010,0.36
V9011,0.27
V9012,0.1
V9013,0.19
V9014,0.18
V9015,0.21
V9016,0.21
V9017,0.4
V9018,0.33
V9019,0.32
V9020,0.29
V9021,0.3
V9022,0.21
V9023,0.78
V9024,0.34
V9025,0.08
V9026,0.21
V9027,0.14
V9028,0.18
V9029,0.37
V9030,0.33
V9031,0.9
V9032,0.23
V9033,0.36
V9034,0
V9035,0.05
V9036,0.23
V9037,0.23
V9038,0.03
V9039,0.81
V9040,0.33
V9041,0.79
V9042,0.16
V9043,0.16
V9044,0.38
V9045,0.14
V9046,0.37
V9047,0.71
V9048,0.16
V9049,0.82
V9050,0.16
V9051,0.37
V9052,0.1
V9053,0.25
V9054,0.23
V9055,0.22
V9056,0.78
V9057,0.84
V9058,0.25
V9059,0.18
V9060,0.08
V9061,0.38
V9062,0.21
V9063,0.07
V9064,0.29
V9065,0.36
V9066,0.07
V9067,0.84
V9068,0.19
V9069,0.05
V9070,0.36
V9071,0.19
V9072,0.79
V9073,0.07
V9074,0.79
V9075,0.07
V9076,0
V9077,0.3
V9078,0.4
V9079,0.11
V9080,0.4
V9081,0.23
V9082,0.59
V9083,0.22
V9084,0.19
V9085,0.15
V9086,0.19
V9087,0.22
V9088,0.16
V9089,0.16
V9090,0.15
V9091,0.33
V9092,0.36
V9093,0.3
V9094,0.07
V9095,0.3
V9096,0.07
V9097,0.29
V9098,0.71
V9099,0.19
V9100,0.23
V9101,0.07
V9102,0.34
V9103,0.08
V9104,0.84
V9105,0.23
V9106,0.15
V9107,0.11
V9108,0.19
V9109,0.25
V9110,0.21
V9111,0.95
V9112,0.25
V9113,0.86
V9114,0.3
V9115,0.38
V9116,0.84
V9117,0.1
V9118,0.45
V9119,0.41
V9120,0.15
V9121,0.21
V9122,0.14
V9123,0.3
V9124,0.34
V9125,0.11
V9126,0.08
V9127,0.25
V9128,0.38
V9129,0.85
V9130,0.33
V9131,0.19
V9132,0.1
V9133,0.19
V9134,0.1
V9135,0.14
V9136,0.29
V9137,0.15
V9138,0.07
V9139,0.26
V9140,0.23
V9141,0.84
V9142,0.14
V9143,0.4
V9144,0.32
V9145,0.3
V9146,0.25
V9147,0.36
V9148,0.12
V9149,0.84
V9150,0.4
V9151,0.26
V9152,0.32
V9153,0.36
V9154,0.11
V9155,0.18
V9156,0.34
V9157,0.07
V9158,0.05
V9159,0.33
V9160,0.27
V9161,0.25
V9162,0.03
V9163,0.4
V9164,0.05
V9165,0.82
V9166,0.25
V9167,0.12
V9168,0.81
V9169,0.41
V9170,0.15
V9171,0.38
V9172,0.22
V9173,0.14
V9174,0.19
V9175,0.3
V9176,0.12
V9177,0.05
V9178,0.4
V9179,0.27
V9180,0.14
V9181,0.82
V9182,0.12
V9183,0.34
V9184,0.19
V9185,0.05
V9186,0.1
V9187,0.84
V9188,0.15
V9189,0.08
V9190,0.4
V9191,0.14
V9192,0.26
V9193,0.03
V9194,0.32
V9195,0.23
V9196,0.01
V9197,0.04
V9198,0.21
V9199,0.05
V9200,0.38
V9201,0.33
V9202,0.79
V9203,0.21
V9204,0.05
V9205,0.18
V9206,0.27
V9207,0.38
V9208,0.85
V9209,0.14
V9210,0.34
V9211,0.23
V9212,0.36
V9213,0.08
V9214,0.3
V9215,0.81
V9216,0.4
V9217,0.22
V9218,0.84
V9219,0.15
V9220,0.15
V9221,0.21
V9222,0.26
V9223,0.37
V9224,0.07
V9225,0.33
V9226,0.22
V9227,0.34
V9228,0.25
V9229,0.88
V9230,0.33
V9231,0.36
V9232,0.18
V9233,0.99
V9234,0.81
V9235,0.01
V9236,0.74
V9237,0.29
V9238,0.4
V9239,0.41
V9240,0.34
V9241,0.1
V9242,0.26
V9243,0.07
V9244,0.37
V9245,0.33
V9246,0.3
V9247,0.26
V9248,0.11
V9249,0.05
V9250,0.14
V9251,0.23
V9252,0.38
V9253,0.81
V9254,0.11
V9255,0.29
V9256,0.14
V9257,0.14
V9258,0.29
V9259,0.08
V9260,0.08
V9261,0.77
V9262,0.38
V9263,0.81
V9264,0.36
V9265,0.15
V9266,0.3
V9267,0.27
V9268,0.32
V9269,0.12
V9270,0.15
V9271,0.79
V9272,0.16
V9273,0.23
V9274,0.29
V9275,0.01
V9276,0.3
V9277,0.23
V9278,0.38
V9279,0.18
V9280,0.16
V9281,0.4
V9282,0.81
V9283,0.25
V9284,0.86
V9285,0.19
V9286,0.79
V9287,0.79
V9288,0.14
V9289,0.15
V9290,0.36
V9291,0.14
V9292,0.04
V9293,0.18
V9294,0.36
V9295,0.36
V9296,0.27
V9297,0.36
V9298,0.3
V9299,0.4
V9300,0.16
V9301,0.16
V9302,0.81
V9303,0.22
V9304,0.27
V9305,0.38
V9306,0.14
V9307,0.84
V9308,0.25
V9309,0.11
V9310,0.81
V9311,0.4
V9312,0.05
V9313,0.79
V9314,0.38
V9315,0.12
V9316,0.37
V9317,0.33
V9318,0.4
V9319,0.37
V9320,0.29
V9321,0.04
V9322,0.03
V9323,0.79
V9324,0.23
V9325,0.15
V9326,0.32
V9327,0.37
V9328,0.21
V9329,0.27
V9330,0.36
V9331,0.14
V9332,0.36
V9333,0.33
V9334,0.37
V9335,0.1
V9336,0.37
V9337,0.79
V9338,0.4
V9339,0.1
V9340,0.14
V9341,0.11
V9342,0.19
V9343,0.37
V9344,0.79
V9345,0.85
V9346,0.14
V9347,0.03
V9348,0.26
V9349,0.11
V9350,0.32
V9351,0.38
V9352,0.32
V9353,0.3
V9354,0.21
V9355,0.79
V9356,0.08
V9357,0.79
V9358,0.86
V9359,0.84
V9360,0.25
V9361,0.18
V9362,0.21
V9363,0.37
V9364,0.27
V9365,0.18
V9366,0.11
V9367,0.41
V9368,0.4
V9369,0.26
V9370,0.37
V9371,0.05
V9372,0.03
V9373,0.19
V9374,0.29
V9375,0.08
V9376,0.78
V9377,0.1
V9378,0.3
V9379,0.32
V9380,0.19
V9381,0.3
V9382,0.19
V9383,0.33
V9384,0.33
V9385,0.36
V9386,0.21
V9387,0.33
V9388,0.32
V9389,0.27
V9390,0.26
V9391,0.79
V9392,0.32
V9393,0.11
V9394,0.82
V9395,0.05
V9396,0.1
V9397,0.15
V9398,0.82
V9399,0.19
V9400,0.38
V9401,0.37
V9402,0.18
V9403,0.07
V9404,0.32
V9405,0.37
V9406,0.34
V9407,0.25
V9408,0.33
V9409,0.36
V9410,0.12
V9411,0.1
V9412,0.08
V9413,0.33
V9414,0.11
V9415,0.25
V9416,0.19
V9417,0.36
V9418,0.11
V9419,0.93
V9420,0.05
V9421,0.38
V9422,0.22
V9423,0.25
V9424,0.18
V9425,0.4
V9426,0.27
V9427,0.34
V9428,0.1
V9429,0.07
V9430,0.4
V9431,0.85
V9432,0.89
V9433,0.08
V9434,0.08
V9435,0.07
V9436,0.18
V9437,0.1
V9438,0.12
V9439,0.1
V9440,0.16
V9441,0.11
V9442,0.29
V9443,0.1
V9444,0.21
V9445,0.12
V9446,0.29
V9447,0.79
V9448,0.78
V9449,0.15
V9450,0.79
V9451,0.04
V9452,0.03
V9453,0.01
V9454,0.37
V9455,0.07
V9456,0.25
V9457,0.37
V9458,0.03
V9459,0.19
V9460,0.4
V9461,0.14
V9462,0.41
V9463,0.82
V9464,0.04
V9465,0.18
V9466,0.12
V9467,0.11
V9468,0.04
V9469,0.41
V9470,0.21
V9471,0.3
V9472,0.32
V9473,0.26
V9474,0.9
V9475,0.37
V9476,0.19
V9477,0.1
V9478,0.4
V9479,0.34
V9480,0.37
V9481,0.37
V9482,0.22
V9483,0.23
V9484,0.99
V9485,0.18
V9486,0.29
V9487,0.12
V9488,0.36
V9489,0.19
V9490,0.18
V9491,0.3
V9492,0.14
V9493,0.88
V9494,0.14
V9495,0.86
V9496,0.4
V9497,0.29
V9498,0.08
V9499,0.22
V9500,0.37
V9501,0.34
V9502,0.3
V9503,0.38
V9504,0.93
V9505,0.07
V9506,0.3
V9507,0.18
V9508,0.07
V9509,0.14
V9510,0.22
V9511,0.34
V9512,0.19
V9513,0.36
V9514,0.99
V9515,0.41
V9516,0.01
V9517,0.38
V9518,0.18
V9519,0.12
V9520,0.14
V9521,0.79
V9522,0.96
V9523,0.38
V9524,0.34
V9525,0.4
V9526,0.1
V9527,0.12
V9528,0.26
V9529,0.27
V9530,0.38
V9531,0.36
V9532,0.07
V9533,0.12
V9534,0.82
V9535,0.32
V9536,0.34
V9537,0.37
V9538,0.21
V9539,0.82
V9540,0.11
V9541,0.3
V9542,0.15
V9543,0.29
V9544,0.36
V9545,0.29
V9546,0.1
V9547,0.25
V9548,0.11
V9549,0.11
V9550,0.4
V9551,0.15
V9552,0.37
V9553,0.23
V9554,0.84
V9555,0.23
V9556,0.15
V9557,0.22
V9558,0.01
V9559,0.34
V9560,0.19
V9561,0.34
V9562,0.01
V9563,0.14
V9564,0.95
V9565,0.32
V9566,0.07
V9567,0.03
V9568,0.04
V9569,0.37
V9570,0.11
V9571,0.82
V9572,0.23
V9573,0.15
V9574,0.82
V9575,0.29
V9576,0.32
V9577,0.82
V9578,0.03
V9579,0.29
V9580,0.16
V9581,0.14
V9582,0.3
V9583,0.77
V9584,0.23
V9585,0.1
V9586,0.32
V9587,0.26
V9588,0.36
V9589,0.4
V9590,0.26
V9591,0.25
V9592,0.18
V9593,0.33
V9594,0.32
V9595,0.27
V9596,0.29
V9597,0.23
V9598,0.36
V9599,0.14
V9600,0.36
V9601,0.4
V9602,0.23
V9603,0.33
V9604,0.07
V9605,0.14
V9606,0.23
V9607,0.89
V9608,0.25
V9609,0.14
V9610,0.26
V9611,0.14
V9612,0.25
V9613,0.27
V9614,0.16
V9615,0.29
V9616,0.41
V9617,0.15
V9618,0.79
V9619,0.36
V9620,0.23
V9621,0.25
V9622,0.23
V9623,0.26
V9624,0.3
V9625,0.21
V9626,0.05
V9627,0.14
V9628,0.81
V9629,0.4
V9630,0.81
V9631,0.1
V9632,0.25
V9633,0.82
V9634,0.14
V9635,0.37
V9636,0.03
V9637,0.27
V9638,0.37
V9639,0.27
V9640,0.26
V9641,0.4
V9642,0.14
V9643,0.81
V9644,0.37
V9645,0.34
V9646,0.79
V9647,0.37
V9648,0.19
V9649,0.32
V9650,0.11
V9651,0.22
V9652,0.37
V9653,0.27
V9654,0.23
V9655,0.38
V9656,0.08
V9657,0.84
V9658,0.41
V9659,0.29
V9660,0.01
V9661,0.79
V9662,0.79
V9663,0.26
V9664,0.38
V9665,0.3
V9666,0.1
V9667,0.07
V9668,0.92
V9669,0.25
V9670,0.19
V9671,0.11
V9672,0.32
V9673,0.16
V9674,0.12
V9675,0.34
V9676,0.12
V9677,0.19
V9678,0.26
V9679,0.3
V9680,0.19
V9681,0.19
V9682,0.15
V9683,0.04
V9684,0.33
V9685,0.11
V9686,0.19
V9687,0.78
V9688,0.18
V9689,0.81
V9690,0.16
V9691,0.81
V9692,0.18
V9693,0.36
V9694,0.37
V9695,0.27
V9696,0.38
V9697,0.04
V9698,0.22
V9699,0.27
V9700,0.18
V9701,0.41
V9702,0.78
V9703,0.79
V9704,0.26
V9705,0.4
V9706,0.1
V9707,0.11
V9708,0.18
V9709,0.04
V9710,0.04
V9711,0.11
V9712,0.26
V9713,0.04
V9714,0.81
V9715,0.89
V9716,0.89
V9717,0.12
V9718,0.08
V9719,0.82
V9720,0.4
V9721,0.15
V9722,0.15
V9723,0.18
V9724,0.81
V9725,0.15
V9726,0.33
V9727,0.37
V9728,0.36
V9729,0.33
V9730,0.27
V9731,0.4
V9732,0.07
V9733,0.29
V9734,0.23
V9735,0.18
V9736,0.14
V9737,0.23
V9738,0.29
V9739,0.36
V9740,0.18
V9741,0.26
V9742,0.4
V9743,0.03
V9744,0.32
V9745,0.22
V9746,0.07
V9747,0.41
V9748,0.14
V9749,0.12
V9750,0.27
V9751,0.04
V9752,0.29
V9753,0.25
V9754,0.21
V9755,0.15
V9756,0.51
V9757,0.36
V9758,0.14
V9759,0.18
V9760,0.32
V9761,0.16
V9762,0.25
V9763,0.36
V9764,0.16
V9765,0.23
V9766,0.22
V9767,0.3
V9768,0.4
V9769,0.37
V9770,0.22
V9771,0.82
V9772,0.79
V9773,0.27
V9774,0.36
V9775,0.21
V9776,0.3
V9777,0.18
V9778,0.79
V9779,0.3
V9780,0.1
V9781,0.08
V9782,0.4
V9783,0.38
V9784,0
V9785,0.05
V9786,0.01
V9787,0.36
V9788,0.21
V9789,0.15
V9790,0.23
V9791,0.79
V9792,0.36
V9793,0.01
V9794,0.23
V9795,0.18
V9796,0.37
V9797,0.01
V9798,0.05
V9799,0.79
V9800,0.16
V9801,0.33
V9802,0.14
V9803,0.81
V9804,0.36
V9805,0.18
V9806,0.15
V9807,0.3
V9808,0.41
V9809,0.4
V9810,0.36
V9811,0.37
V9812,0.36
V9813,0.23
V9814,0.36
V9815,0.1
V9816,0.23
V9817,0.05
V9818,0.23
V9819,0.3
V9820,0.34
V9821,0.25
V9822,0.41
V9823,0.34
V9824,0.22
V9825,0.26
V9826,0.18
V9827,0.19
V9828,0.37
V9829,0.22
V9830,0.21
V9831,0.36
V9832,0.34
V9833,0.1
V9834,0.44
V9835,0.26
V9836,0.82
V9837,0.15
V9838,0.37
V9839,0.14
V9840,0.21
V9841,0.33
V9842,0.4
V9843,0.37
V9844,0.22
V9845,0.22
V9846,0.26
V9847,0.07
V9848,0.18
V9849,0.03
V9850,0.88
V9851,0.4
V9852,0.33
V9853,0.22
V9854,0.34
V9855,0.4
V9856,0.85
V9857,0.82
V9858,0.81
V9859,0.11
V9860,0.18
V9861,0.14
V9862,0.22
V9863,0.77
V9864,0.4
V9865,0.07
V9866,0.97
V9867,0.79
V9868,0.82
V9869,0.82
V9870,0.26
V9871,0.34
V9872,0.07
V9873,0.18
V9874,0.32
V9875,0.08
V9876,0.26
V9877,0.75
V9878,0.21
V9879,0.79
V9880,0.08
V9881,0.04
V9882,0.89
V9883,0.25
V9884,0.14
V9885,0.33
V9886,0.11
V9887,0.18
V9888,0.41
V9889,0.04
V9890,0.25
V9891,0.3
V9892,0.4
V9893,0.33
V9894,0.4
V9895,0.79
V9896,0.81
V9897,0.23
V9898,0.3
V9899,0.16
V9900,0.04
V9901,0.29
V9902,0.22
V9903,0.11
V9904,0.18
V9905,0.82
V9906,0.93
V9907,0.36
V9908,0.11
V9909,0.29
V9910,0.23
V9911,0.12
V9912,0.3
V9913,0.33
V9914,0.23
V9915,0.22
V9916,0.85
V9917,0.26
V9918,0.34
V9919,0.37
V9920,0.37
V9921,0.34
V9922,0.84
V9923,0.37
V9924,0.79
V9925,0.14
V9926,0.27
V9927,0.38
V9928,0.37
V9929,0.82
V9930,0.1
V9931,0.12
V9932,0.25
V9933,0.33
V9934,0.25
V9935,0.29
V9936,0.23
V9937,0.29
V9938,0.4
V9939,0.1
V9940,0.84
V9941,0.37
V9942,0.33
V9943,0.34
V9944,0.23
V9945,0.88
V9946,0.19
V9947,0.34
V9948,0.86
V9949,0.38
V9950,0.25
V9951,0.82
V9952,0.84
V9953,0.23
V9954,0.34
V9955,0.3
V9956,0.12
V9957,0.22
V9958,0.4
V9959,0.27
V9960,0.18
V9961,0.21
V9962,0.16
V9963,0.16
V9964,0.79
V9965,0.1
V9966,0.71
V9967,0.19
V9968,0.4
V9969,0.12
V9970,0.25
V9971,0.34
V9972,0.36
V9973,0.21
V9974,0.05
V9975,0.37
V9976,0.03
V9977,0.37
V9978,0.14
V9979,0.26
V9980,0.1
V9981,0.86
V9982,0.79
V9983,0.27
V9984,0.04
V9985,0.9
V9986,0.26
V9987,0.19
V9988,0.27
V9989,0.11
V9990,0.15
V9991,0.12
V9992,0.37
V9993,0.27
V9994,0.26
V9995,0.14
V9996,0.82
V9997,0.08
V9998,0.12
V9999,0.32
V10000,0.19
V10001,0.42
V10002,0.16
V10003,0.18
V10004,0.34
V10005,0.08
V10006,0.81
V10007,0.38
V10008,0.16
V10009,0.38
V10010,0.11
V10011,0.03
V10012,0.37
V10013,0.81
V10014,0.11
V10015,0.3
V10016,0.4
V10017,0.38
V10018,0.29
V10019,0.23
V10020,0.26
V10021,0.37
V10022,0.26
V10023,0.38
V10024,0.79
V10025,0.4
V10026,0.26
V10027,0.21
V10028,0.05
V10029,0.41
V10030,0.12
V10031,0.4
V10032,0.07
V10033,0.01
V10034,0.11
V10035,0.37
V10036,0.37
V10037,0.15
V10038,0.22
V10039,0.37
V10040,0.23
V10041,0.27
V10042,0.25
V10043,0.84
V10044,0.37
V10045,0.32
V10046,0.81
V10047,0.23
V10048,0.12
V10049,0.19
V10050,0.38
V10051,0.78
V10052,0.23
V10053,0.37
V10054,0.16
V10055,0.32
V10056,0.86
V10057,0.25
V10058,0.05
V10059,0.26
V10060,0.07
V10061,0.86
V10062,0.3
V10063,0.33
V10064,0.16
V10065,0.27
V10066,0.37
V10067,0.34
V10068,0.37
V10069,0.19
V10070,0.04
V10071,0.34
V10072,0.14
V10073,0.36
V10074,0.44
V10075,0.88
V10076,0.21
V10077,0.27
V10078,0.25
V10079,0.32
V10080,0.96
V10081,0.23
V10082,0.26
V10083,0.29
V10084,0.38
V10085,0.19
V10086,0.32
V10087,0.21
V10088,0.32
V10089,0.26
V10090,0.07
V10091,0.79
V10092,0.4
V10093,0.29
V10094,0.81
V10095,0.86
V10096,0.32
V10097,0.12
V10098,0.14
V10099,0.16
V10100,0.26
V10101,0.3
V10102,0.25
V10103,0.14
V10104,0.15
V10105,0.67
V10106,0.4
V10107,0.12
V10108,0.12
V10109,0.82
V10110,0.38
V10111,0.33
V10112,0.82
V10113,0.27
V10114,0.23
V10115,0.04
V10116,0.27
V10117,0.07
V10118,0.89
V10119,0.34
V10120,0.25
V10121,0.84
V10122,0.81
V10123,0.84
V10124,0.26
V10125,0.33
V10126,0.78
V10127,0.26
V10128,0.11
V10129,0.07
V10130,0.18
V10131,0.29
V10132,0.18
V10133,0.32
V10134,0.85
V10135,0.22
V10136,0.32
V10137,0
V10138,0.25
V10139,0.34
V10140,0.38
V10141,0.38
V10142,0.15
V10143,0.32
V10144,0.27
V10145,0.32
V10146,0.14
V10147,0.15
V10148,0.12
V10149,0.1
V10150,0.32
V10151,0.11
V10152,0.45
V10153,0.11
V10154,0.33
V10155,0.27
V10156,0.04
V10157,0.34
V10158,0.04
V10159,0.34
V10160,0.4
V10161,0.12
V10162,0.79
V10163,0.29
V10164,0.14
V10165,0.27
V10166,0.3
V10167,0.27
V10168,0.27
V10169,0.18
V10170,0.16
V10171,0.38
V10172,0.16
V10173,0.36
V10174,0.29
V10175,0.41
V10176,0.29
V10177,0.97
V10178,0.32
V10179,0.6
V10180,0.3
V10181,0.12
V10182,0.36
V10183,0.25
V10184,0.4
V10185,0.22
V10186,0.37
V10187,0.12
V10188,0.16
V10189,0.33
V10190,0.36
V10191,0.03
V10192,0.04
V10193,0.42
V10194,0.19
V10195,0.22
V10196,0.29
V10197,0.3
V10198,0.25
V10199,0.45
V10200,0.16
V10201,0.25
V10202,0.86
V10203,0.4
V10204,0.34
V10205,0.18
V10206,0.07
V10207,0
V10208,0.21
V10209,0.04
V10210,0.07
V10211,0.79
V10212,0.05
V10213,0.05
V10214,0.9
V10215,0.14
V10216,0.4
V10217,0.21
V10218,0.33
V10219,0.21
V10220,0.32
V10221,0.3
V10222,0.4
V10223,0.25
V10224,0.22
V10225,0.07
V10226,0.34
V10227,0.19
V10228,0.37
V10229,0.79
V10230,0.29
V10231,0.08
V10232,0.15
V10233,0.29
V10234,0.9
V10235,0.05
V10236,0.27
V10237,0.23
V10238,0.07
V10239,0.14
V10240,0.26
V10241,0.27
V10242,0.05
V10243,0.38
V10244,0.32
V10245,0.81
V10246,0.27
V10247,0.4
V10248,0.03
V10249,0.03
V10250,0.12
V10251,0.27
V10252,0.29
V10253,0.29
V10254,0.36
V10255,0.18
V10256,0.25
V10257,0.16
V10258,0.16
V10259,0.84
V10260,0.29
V10261,0.34
V10262,0.3
V10263,0.23
V10264,0.32
V10265,0.15
V10266,0.22
V10267,0.3
V10268,0.32
V10269,0.19
V10270,0.15
V10271,0.4
V10272,0.32
V10273,0.33
V10274,0.04
V10275,0.84
V10276,0.3
V10277,0.4
V10278,0.3
V10279,0.18
V10280,0.37
V10281,0.29
V10282,0.22
V10283,0.1
V10284,0.26
V10285,0.33
V10286,0.14
V10287,0.07
V10288,0.21
V10289,0.33
V10290,0.4
V10291,0.81
V10292,0.19
V10293,0.81
V10294,0.23
V10295,0.05
V10296,0.1
V10297,0.33
V10298,0.08
V10299,0.79
V10300,0.07
V10301,0.23
V10302,0.34
V10303,0.3
V10304,0.38
V10305,0.25
V10306,0.15
V10307,0.3
V10308,0.14
V10309,0.23
V10310,0.25
V10311,0.23
V10312,0.37
V10313,0.14
V10314,0.26
V10315,0.21
V10316,0.4
V10317,0.33
V10318,0.08
V10319,0.81
V10320,0.27
V10321,0.4
V10322,0.25
V10323,0.12
V10324,0.26
V10325,0.11
V10326,0.3
V10327,0.38
V10328,0.15
V10329,0.11
V10330,0.4
V10331,0.08
V10332,0.21
V10333,0.12
V10334,0.32
V10335,0.27
V10336,0.22
V10337,0.23
V10338,0.36
V10339,0.08
V10340,0.27
V10341,0.11
V10342,0.79
V10343,0.03
V10344,0.25
V10345,0.14
V10346,0.26
V10347,0.32
V10348,0.11
V10349,0.33
V10350,0.19
V10351,0.14
V10352,0.82
V10353,0.21
V10354,0.22
V10355,0.07
V10356,0.32
V10357,0.12
V10358,0.36
V10359,0.25
V10360,0.82
V10361,0.18
V10362,0.78
V10363,0.27
V10364,0.12
V10365,0.16
V10366,0.37
V10367,0.05
V10368,0.23
V10369,0.34
V10370,0.23
V10371,0.21
V10372,0.15
V10373,0.41
V10374,0.25
V10375,0.34
V10376,0.21
V10377,0.3
V10378,0.26
V10379,0.22
V10380,0.19
V10381,0.08
V10382,0.16
V10383,0.27
V10384,0.84
V10385,0.97
V10386,0.18
V10387,0.12
V10388,0.07
V10389,0.15
V10390,0.86
V10391,0.29
V10392,0.4
V10393,0.21
V10394,0.15
V10395,0.11
V10396,0.05
V10397,0.05
V10398,0.25
V10399,0.22
V10400,0.14
V10401,0.03
V10402,0.14
V10403,0.26
V10404,0.3
V10405,0.21
V10406,0.32
V10407,0.19
V10408,0.04
V10409,0.34
V10410,0.26
V10411,0.86
V10412,0.97
V10413,0.25
V10414,0.26
V10415,0.14
V10416,0.29
V10417,0.21
V10418,0.36
V10419,0.26
V10420,0.38
V10421,0.38
V10422,0.21
V10423,0.88
V10424,0.79
V10425,0.34
V10426,0.29
V10427,0.37
V10428,0.23
V10429,0.32
V10430,0.3
V10431,0.19
V10432,0.29
V10433,0.15
V10434,0.42
V10435,0.29
V10436,0.38
V10437,0.19
V10438,0.38
V10439,0.85
V10440,0.33
V10441,0.25
V10442,0.81
V10443,0.22
V10444,0.14
V10445,0.14
V10446,0.36
V10447,0.29
V10448,0.12
V10449,0.27
V10450,0.05
V10451,0.22
V10452,0.14
V10453,0.04
V10454,0.22
V10455,0.37
V10456,0.07
V10457,0.19
V10458,0.3
V10459,0.21
V10460,0.16
V10461,0.04
V10462,0.32
V10463,0.04
V10464,0.27
V10465,0.1
V10466,0.81
V10467,0.33
V10468,0.34
V10469,0.29
V10470,0.37
V10471,0.07
V10472,0.29
V10473,0.32
V10474,0.04
V10475,0.25
V10476,0.21
V10477,0.4
V10478,0.11
V10479,0.25
V10480,0.12
V10481,0.16
V10482,0.4
V10483,0.79
V10484,0.19
V10485,0.79
V10486,0.4
V10487,0.27
V10488,0.33
V10489,0.73
V10490,0.14
V10491,0.26
V10492,0.82
V10493,0.26
V10494,0.16
V10495,0.04
V10496,0.08
V10497,0.79
V10498,0.79
V10499,0.1
V10500,0.41
V10501,0.37
V10502,0.34
V10503,0.21
V10504,0.25
V10505,0.22
V10506,0.16
V10507,0.18
V10508,0.29
V10509,0.03
V10510,0.18
V10511,0.15
V10512,0.08
V10513,0.16
V10514,0.78
V10515,0.27
V10516,0.12
V10517,0.08
V10518,0.1
V10519,0.19
V10520,0.34
V10521,0.37
V10522,0.15
V10523,0.82
V10524,0.4
V10525,0.85
V10526,0.15
V10527,0.88
V10528,0.08
V10529,0.19
V10530,0.34
V10531,0.4
V10532,0.16
V10533,0.36
V10534,0.19
V10535,0.25
V10536,0.37
V10537,0.33
V10538,0.15
V10539,0
V10540,0.33
V10541,0.05
V10542,0.3
V10543,0.03
V10544,0.14
V10545,0.4
V10546,0.33
V10547,0.23
V10548,0.33
V10549,0.08
V10550,0.36
V10551,0.14
V10552,0.19
V10553,0.23
V10554,0.21
V10555,0.36
V10556,0.86
V10557,0.1
V10558,0.32
V10559,0.23
V10560,0.81
V10561,0.12
V10562,0.38
V10563,0.16
V10564,0.82
V10565,0.84
V10566,0.14
V10567,0.03
V10568,0.38
V10569,0.23
V10570,0.08
V10571,0.21
V10572,0.34
V10573,0.37
V10574,0.18
V10575,0.07
V10576,0.08
V10577,0.27
V10578,0.3
V10579,0.27
V10580,0.85
V10581,0.3
V10582,0.79
V10583,0.22
V10584,0.29
V10585,0.3
V10586,0.33
V10587,0.79
V10588,0.32
V10589,0.37
V10590,0.21
V10591,0.4
V10592,0.05
V10593,0.79
V10594,0.81
V10595,0.38
V10596,0.29
V10597,0.18
V10598,0.1
V10599,0.25
V10600,0.3
V10601,0.29
V10602,0.18
V10603,0.16
V10604,0.34
V10605,0.4
V10606,0.18
V10607,0.03
V10608,0.14
V10609,0.92
V10610,0.14
V10611,0.16
V10612,0.47
V10613,0.3
V10614,0.08
V10615,0.14
V10616,0.4
V10617,0.27
V10618,0.37
V10619,0.16
V10620,0.37
V10621,0.32
V10622,0.12
V10623,0.3
